tick,year,month,day,population,awake,asleep,off,courtships_active,courtships_started,courtships_failed,courtships_completed,births,deaths,state_transitions,awake_to_asleep,asleep_to_awake,asleep_to_off
837600,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837700,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837800,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
837900,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838000,2028,4,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838100,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838200,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838300,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838400,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838500,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838600,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838700,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838800,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
838900,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839000,2028,4,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839100,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839200,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839300,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839400,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839500,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839600,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839700,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839800,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
839900,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840000,2028,4,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840100,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840200,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840300,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840400,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840500,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840600,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840700,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840800,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
840900,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841000,2028,4,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841100,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841200,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841300,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841400,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841500,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841600,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841700,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841800,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
841900,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842000,2028,4,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842100,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842200,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842300,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842400,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842500,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842600,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842700,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842800,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
842900,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843000,2028,4,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843100,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843200,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843300,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843400,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843500,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843600,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843700,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843800,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
843900,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844000,2028,4,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844100,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844200,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844300,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844400,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844500,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844600,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844700,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844800,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
844900,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845000,2028,4,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845100,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845200,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845300,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845400,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845500,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845600,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845700,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845800,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
845900,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846000,2028,4,25,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846100,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846200,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846300,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846400,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846500,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846600,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846700,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846800,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
846900,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847000,2028,4,26,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847100,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847200,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847300,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847400,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847500,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847600,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847700,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847800,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
847900,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848000,2028,4,27,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848100,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848200,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848300,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848400,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848500,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848600,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848700,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848800,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
848900,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849000,2028,4,28,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849100,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849200,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849300,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849400,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849500,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849600,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849700,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849800,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
849900,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850000,2028,4,29,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850100,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850200,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850300,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850400,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850500,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850600,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850700,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850800,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
850900,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851000,2028,4,30,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851100,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851200,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851300,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851400,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851500,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851600,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851700,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851800,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
851900,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852000,2028,5,1,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852100,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852200,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852300,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852400,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852500,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852600,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852700,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852800,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
852900,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853000,2028,5,2,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853100,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853200,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853300,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853400,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853500,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853600,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853700,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853800,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
853900,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854000,2028,5,3,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854100,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854200,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854300,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854400,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854500,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854600,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854700,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854800,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
854900,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855000,2028,5,4,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855100,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855200,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855300,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855400,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855500,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855600,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855700,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855800,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
855900,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856000,2028,5,5,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856100,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856200,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856300,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856400,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856500,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856600,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856700,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856800,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
856900,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857000,2028,5,6,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857100,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857200,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857300,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857400,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857500,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857600,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857700,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857800,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
857900,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858000,2028,5,7,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858100,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858200,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858300,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858400,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858500,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858600,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858700,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858800,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
858900,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859000,2028,5,8,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859100,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859200,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859300,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859400,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859500,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859600,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859700,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859800,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
859900,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860000,2028,5,9,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860100,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860200,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860300,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860400,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860500,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860600,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860700,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860800,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
860900,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861000,2028,5,10,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861100,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861200,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861300,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861400,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861500,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861600,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861700,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861800,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
861900,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862000,2028,5,11,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862100,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862200,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862300,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862400,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862500,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862600,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862700,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862800,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
862900,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863000,2028,5,12,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863100,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863200,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863300,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863400,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863500,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863600,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863700,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863800,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
863900,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864000,2028,5,13,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864100,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864200,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864300,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864400,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864500,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864600,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864700,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864800,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
864900,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865000,2028,5,14,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865100,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865200,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865300,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865400,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865500,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865600,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865700,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865800,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
865900,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866000,2028,5,15,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866100,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866200,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866300,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866400,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866500,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866600,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866700,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866800,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
866900,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867000,2028,5,16,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867100,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867200,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867300,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867400,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867500,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867600,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867700,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867800,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
867900,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868000,2028,5,17,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868100,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868200,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868300,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868400,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868500,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868600,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868700,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868800,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
868900,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869000,2028,5,18,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869100,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869200,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869300,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869400,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869500,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869600,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869700,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869800,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
869900,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870000,2028,5,19,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870100,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870200,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870300,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870400,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870500,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870600,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870700,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870800,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
870900,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871000,2028,5,20,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871100,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871200,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871300,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871400,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871500,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871600,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871700,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871800,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
871900,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872000,2028,5,21,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872100,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872200,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872300,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872400,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872500,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872600,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872700,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872800,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
872900,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873000,2028,5,22,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873100,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873200,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873300,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873400,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873500,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873600,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873700,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873800,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
873900,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
874000,2028,5,23,0,0,0,0,0,91,91,0,2,2,180,90,90,0
874100,2028,5,24,0,0,0,0,0,91,91,0,2,2,180,90,90,0
